time,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39
2.498000000000000043e+01,-2.330088608946929263e+00,-2.265085274833279527e+01,-7.867151015685471371e+00,2.061835635884161633e+01,9.370005250508034678e+00,9.642274405880755239e+00,2.654905996398290924e+01,9.093212516691631109e+00,8.911730786922191783e+00,1.748241986623118294e+01,1.284153664707782916e+00,1.163134676520412025e+00,2.913567862689628640e+01,4.841077069517769615e+01,2.376990994125156575e-01,1.238466001894745006e+01,-9.505674374073771915e+00,4.284500981347399429e-01,2.293453995378210664e+01,3.493758177734762604e-02,-4.150890916523210628e+00,3.670302945659263294e+00,1.588167482012050158e+01,1.249828426273579929e+00,-2.748924446654090303e+01,-7.838485590234742340e+00,8.210293641761028383e+00,-4.567515459019412027e+00,4.970532879765562129e+00,1.047691936275158930e+01,2.767812637062046832e+00,2.898364535535324027e+00,-5.874344377830889030e+00,2.654202377877588503e+00,-2.923759322333100386e+01,3.818231454124623170e-01,2.111752444573580689e+01,6.549119462394524582e+00,-2.987461039083965098e+00,-1.117862032260272009e+01
2.499000000000000199e+01,2.987636233091568450e-01,-2.180680817387582948e+01,-1.164095412746771885e+01,1.771980582931842108e+01,1.377334635979083544e+01,1.103884710766365629e+01,2.667695604717210500e+01,9.235353691482497851e+00,8.608682183688422640e+00,1.722625667859279019e+01,6.604520519190468786e-01,1.904404548127667240e+00,3.020235562985142863e+01,4.709176976042729734e+01,-6.932582012344787437e+00,1.482847345921827120e+01,-8.269492098264256796e+00,1.777931326092908049e-01,2.336779518040724213e+01,-2.682649569492336905e-01,-3.446818676307357165e+00,3.653496865942979177e+00,1.646553312895397170e+01,-3.064532696463966310e+00,-2.634595099658721651e+01,-9.389508058662386247e+00,6.780077461400224159e+00,-2.856658453623053262e+00,5.436069563478474365e+00,1.135403815059209975e+01,3.133429994616968361e+00,3.022834346767813152e+00,-5.152306896495943533e+00,5.003407767397967554e+00,-2.817900347192057353e+01,-3.920313140541929364e+00,2.089690784264599799e+01,6.731804997850161065e+00,-4.405862585811152421e+00,-1.015485973233350947e+01
2.500000000000000000e+01,2.496841480099877053e+00,-2.100565811008296890e+01,-1.391830268885945543e+01,1.337057253112769573e+01,1.814836078947610787e+01,1.330800539937196802e+01,2.620759660331455976e+01,8.823177725817259898e+00,8.309144768612515719e+00,1.696394233525597883e+01,2.351077651743040953e-01,2.580858403751598029e+00,3.154454301744502942e+01,4.354742637959974161e+01,-1.230049077309997152e+01,2.043656173799839948e+01,-5.779188327224702881e+00,3.669820276495872058e-01,2.378708552016189159e+01,-4.048113236674447668e-01,-2.707273986267899168e+00,3.732821499251857134e+00,1.686174825002294853e+01,-7.206254785079170944e+00,-2.404796675242745962e+01,-1.143807012101890663e+01,4.946331321642554180e+00,-1.253654519224461028e+00,5.903002869269528219e+00,1.217790057933670234e+01,3.433428409920543434e+00,3.088134672805790792e+00,-4.379963029796093643e+00,7.052001963826290520e+00,-2.732082432718844700e+01,-7.157032458751917403e+00,1.937667325520502359e+01,7.405129598818806613e+00,-5.816059302028810052e+00,-9.133641967251284299e+00
2.501000000000000156e+01,4.324882009990465015e+00,-2.036062866010108863e+01,-1.465064887360353119e+01,8.035418736901391412e+00,2.172724286694782947e+01,1.678535787518661238e+01,2.482635612530292235e+01,7.659868560231232415e+00,8.138325005665116407e+00,1.676111226620314554e+01,-2.092007567733011886e-02,3.206175574348069102e+00,3.304586853797835033e+01,3.835511425870800650e+01,-1.504551210140456341e+01,2.705311004344102344e+01,-1.630854084743471155e+00,9.702781039228288718e-01,2.420691210800536908e+01,-4.757396353950491541e-01,-1.954815815895929010e+00,3.928499601729138924e+00,1.707222684592700901e+01,-1.092305737854933234e+01,-2.048932656884073111e+01,-1.357846283553488753e+01,2.818289320840292600e+00,1.149607416485314282e-01,6.437518953044925496e+00,1.294404924594776141e+01,3.653048113441546452e+00,3.109810133954449274e+00,-3.563572433356434477e+00,8.809968397187553535e+00,-2.675763251146016586e+01,-9.209443331221953244e+00,1.694688383057231462e+01,8.287116228486709701e+00,-7.213382942335177184e+00,-8.121580211069876043e+00
2.501999999999999957e+01,5.847190401141014959e+00,-1.986577439836068848e+01,-1.389218231521826219e+01,2.431115285219004107e+00,2.386520843623649668e+01,2.145651774224614527e+01,2.212921845617562155e+01,5.674593880712206939e+00,8.228073050063878568e+00,1.667741422122893269e+01,-1.576328045771762387e-01,3.794454154131496004e+00,3.458614866986032865e+01,3.222420201912466808e+01,-1.561761238084074677e+01,3.268542070098722263e+01,4.027357476194059593e+00,1.512236284631927941e+00,2.457995640482642585e+01,-5.255237767783800251e-01,-1.196654982574693715e+00,4.250350679286448496e+00,1.709427881556582918e+01,-1.396601626231002591e+01,-1.570677615696274287e+01,-1.538284099834322838e+01,7.096859656153271523e-01,1.115462108040244482e+00,7.087425259242677633e+00,1.365794600297084749e+01,3.770821594510481489e+00,3.106762567300370037e+00,-2.710262391925591263e+00,1.028723192076184922e+01,-2.648446750252507798e+01,-1.004943041974065387e+01,1.399544264307290220e+01,9.128587334417153087e+00,-8.507535816315403565e+00,-7.121892053282480539e+00
2.503000000000000114e+01,7.125223708464701211e+00,-1.943918929286701669e+01,-1.181390185830098716e+01,-2.604360377260025672e+00,2.418833306968203090e+01,2.675767981163755493e+01,1.779644423935132735e+01,3.133686281842652743e+00,8.624167923664220581e+00,1.676252463847647434e+01,-2.382621812007714168e-01,4.356366971423966561e+00,3.605965848935147022e+01,2.570126836836577411e+01,-1.502267578959727423e+01,3.633120936146487168e+01,1.045672652155078097e+01,1.400845706036516924e+00,2.485519741395434323e+01,-4.604707439038876471e-01,-4.451673555153071726e-01,4.701960951308620906e+00,1.692403003857350186e+01,-1.613004426198428121e+01,-9.938508773647923178e+00,-1.650792750349016913e+01,-9.381726110452226486e-01,1.698411872865065675e+00,7.857877555116073331e+00,1.433214086568629675e+01,3.762238322691900727e+00,3.101117642006350650e+00,-1.826208910353744663e+00,1.148899660809422585e+01,-2.642148419615403299e+01,-9.717856282459687023e+00,1.092767857582534674e+01,9.790602855937498461e+00,-9.583368177386757836e+00,-6.146597492752597702e+00
2.503999999999999915e+01,8.212182403196482738e+00,-1.896284022415318660e+01,-8.712132009062553806e+00,-6.346548615093810852e+00,2.276131774511326711e+01,3.172601880908040073e+01,1.191618221163553315e+01,7.223481753960068197e-01,9.199141114788575990e+00,1.704266347432249873e+01,-3.180172995536861280e-01,4.895139580078622821e+00,3.737826413534661185e+01,1.906479584791503967e+01,-1.411830586057033265e+01,3.788204344247896671e+01,1.674328787797928086e+01,3.476966272878598829e-01,2.511771353259769413e+01,-7.612925120766483866e-02,2.565313820072626649e-01,5.276900855294927695e+00,1.656335695904624572e+01,-1.729780044253295657e+01,-3.609170265716447723e+00,-1.674473225229146323e+01,-1.727656207999370030e+00,1.965569187369033965e+00,8.712684797004602189e+00,1.497825546018319542e+01,3.606490995231224517e+00,3.117350044690953670e+00,-9.153230111730059626e-01,1.241475328006666068e+01,-2.644274699223263880e+01,-8.332529842376144913e+00,8.152972426245828075e+00,1.025011642409033996e+01,-1.036500343748007857e+01,-5.214955810258341984e+00
2.505000000000000071e+01,9.149408024346815438e+00,-1.831711387138333080e+01,-4.980043241923896247e+00,-8.405157634027643709e+00,2.013165317476128990e+01,3.550178845608354550e+01,5.182580959905349616e+00,-7.001955411365072823e-01,9.727453234574822361e+00,1.748553781720399058e+01,-4.197552803738436866e-01,5.407626546030718018e+00,3.846566295223195908e+01,1.238888838706794715e+01,-1.334222355177715080e+01,3.762659304314545494e+01,2.218957956443798452e+01,-1.459119116894792123e+00,2.560958401695588549e+01,8.328402163407664371e-01,8.260953061697271504e-01,5.949177121951275460e+00,1.602959754421970118e+01,-1.746652426867225572e+01,2.756258924128380805e+00,-1.600217319430518614e+01,-1.479532598986008640e+00,2.152474338968140000e+00,9.609866669840464226e+00,1.559398147057418171e+01,3.291875021036992255e+00,3.180864798017856820e+00,2.157444437811284477e-02,1.305997650495624107e+01,-2.640898422153984626e+01,-6.104659776164170992e+00,6.041803979151646686e+00,1.055495411046037191e+01,-1.084704774748149347e+01,-4.344553105462410691e+00
2.506000000000000227e+01,9.966372649060058819e+00,-1.740727799498152351e+01,-1.038670298466807917e+00,-8.789315587205503988e+00,1.711567200685174939e+01,3.776220914188895961e+01,-1.314546004920482680e+00,-5.443273136824270386e-01,1.014800406414036793e+01,1.797644788211939826e+01,-5.354271449120462378e-01,5.890276055226728147e+00,3.925164884929060349e+01,5.672736075368226771e+00,-1.273982941616369935e+01,3.589615764485940730e+01,2.648630586249845464e+01,-3.431437407210720103e+00,2.655723376022477566e+01,2.364588669708737712e+00,1.150024701290139006e+00,6.669101873299563721e+00,1.536564841354647903e+01,-1.674355510464387109e+01,8.650381051388162490e+00,-1.427387618372769396e+01,-3.132051770502612964e-01,2.525811817373486257e+00,1.053864019254965889e+01,1.615034437966315295e+01,2.816437275716231703e+00,3.316595263679148253e+00,9.871844015003692352e-01,1.341905903554126311e+01,-2.620201660863695636e+01,-3.339741432272667954e+00,4.870572148195802420e+00,1.075640205724072196e+01,-1.108958037805418329e+01,-3.544855834253553883e+00
2.507000000000000028e+01,1.068398179274884008e+01,-1.617841624356023544e+01,2.741962583579640178e+00,-7.791672214326354151e+00,1.445407079374569648e+01,3.871101388130733056e+01,-6.574275365520267478e+00,1.232833108028728919e+00,1.074159479546172236e+01,1.834787670521973979e+01,-6.699219597881369559e-01,6.341417952104172251e+00,3.967243080058359794e+01,-1.034857586299854582e+00,-1.207196003143674723e+01,3.298326107527933715e+01,2.969156531444664182e+01,-4.792788361073704095e+00,2.796675867347205013e+01,4.430527001442654544e+00,1.097321685534099034e+00,7.374086013449982602e+00,1.464544162394915006e+01,-1.531116346193942235e+01,1.368847987545490597e+01,-1.163500693648646234e+01,1.405354720443150685e+00,3.259779215767407479e+00,1.152123880148123192e+01,1.658720633205659567e+01,2.185876596766428648e+00,3.547581586286688182e+00,1.987810258587448420e+00,1.348777981029288853e+01,-2.575415723987105210e+01,-4.073732228204867134e-01,4.773497470490143613e+00,1.084944594231278359e+01,-1.119325039356690255e+01,-2.819455623912192621e+00
2.508000000000000185e+01,1.131925259470043343e+01,-1.461745448595681829e+01,6.095889999091756550e+00,-5.804051873746230328e+00,1.259757959613957645e+01,3.875629756287146677e+01,-1.004465275068258023e+01,4.171038984527649873e+00,1.198488113741317029e+01,1.841593386892916939e+01,-8.953048943078432131e-01,6.752033958252364521e+00,3.968070918660670543e+01,-7.543240143424169375e+00,-1.092710411796116610e+01,2.924457304362253751e+01,3.208659171796322340e+01,-4.833080042850930624e+00,2.957391265005718850e+01,6.686579525676279445e+00,5.541640685014722623e-01,8.014257115782900343e+00,1.396975045173657115e+01,-1.337543023739543457e+01,1.767059158103267436e+01,-8.262306474033405124e+00,3.212503411454892266e+00,4.369916147637083803e+00,1.258485617397468204e+01,1.682019183698798415e+01,1.413541951674701647e+00,3.892499955803884859e+00,3.032877687098250341e+00,1.326385135844289032e+01,-2.506380637460321381e+01,2.317275820221315730e+00,5.717686320396458299e+00,1.074805214475079218e+01,-1.126928157907894601e+01,-2.175654481468237034e+00
2.508999999999999986e+01,1.188906097761094749e+01,-1.274438081105628484e+01,8.876115824698704415e+00,-3.182435758382569979e+00,1.170449580304950210e+01,3.823293095997459545e+01,-1.169041063431482819e+01,7.557874799871829197e+00,1.421114706473220046e+01,1.796118734795479810e+01,-1.353400137610864196e+00,7.089132572673012334e+00,3.926716162073067551e+01,-1.348202753604529747e+01,-8.872269057403688208e+00,2.526536068656561440e+01,3.399279152354306888e+01,-3.130984982917553783e+00,3.095987553293867478e+01,8.518806696491699526e+00,-4.950366018121691303e-01,8.577165029258027928e+00,1.345043836476845556e+01,-1.111966263035362701e+01,2.058809727286623215e+01,-4.434817212656956720e+00,4.710959156834656270e+00,5.737205855134404509e+00,1.373742079618339318e+01,1.675552654232844674e+01,5.240097078511989359e-01,4.361110033244143480e+00,4.133361731435656772e+00,1.274504672052729504e+01,-2.419168986682002043e+01,4.519081423411947185e+00,7.511937253071803156e+00,1.030850058008529579e+01,-1.140817902508625004e+01,-1.635383956623763790e+00
2.510000000000000142e+01,1.241073675447135471e+01,-1.059719633023176399e+01,1.104127629266001875e+01,-1.926839177494343858e-01,1.174514678349871488e+01,3.731019223417079900e+01,-1.186758286155598618e+01,1.072725485980837234e+01,1.738024243546312064e+01,1.669985369839906397e+01,-2.177544559465576235e+00,7.284375934668268826e+00,3.848789659941562746e+01,-1.835223376220723068e+01,-5.680644721893528981e+00,2.193955735190511547e+01,3.565167893368360552e+01,2.780284541786257613e-01,3.168329120042739078e+01,9.185519035286990430e+00,-1.868636642431658057e+00,9.079214306449600258e+00,1.318712038921727725e+01,-8.676589218469842990e+00,2.258113360005994963e+01,-4.922914631111812156e-01,5.670263092063190236e+00,7.190922174825232105e+00,1.496434998366869706e+01,1.630658492421272499e+01,-4.431582628980654803e-01,4.948039352384958178e+00,5.298470938893430571e+00,1.192581067316570476e+01,-2.323933179656014403e+01,5.988208954937174866e+00,9.851236410357667950e+00,9.389474348967723927e+00,-1.164817199114391144e+01,-1.241844588217755341e+00
2.510999999999999943e+01,1.289774009877017313e+01,-8.215745638948025231e+00,1.262987521898786270e+01,2.989922413830952586e+00,1.260080452287050079e+01,3.601454580258815952e+01,-1.113332489382485058e+01,1.326863097321251317e+01,2.109760281164811957e+01,1.432723883593352454e+01,-3.365701830404935091e+00,7.235191636825527794e+00,3.747961726173931396e+01,-2.167850416137120106e+01,-1.565055857750602186e+00,2.030638059608414281e+01,3.721663686405946692e+01,4.778846845535808185e+00,3.131142486079397003e+01,8.149963296657769973e+00,-3.169891371234412780e+00,9.513663751660109469e+00,1.324444164558238235e+01,-6.120148640024099862e+00,2.386924319042951836e+01,3.228535419544982688e+00,6.036420192014332109e+00,8.589010783232978952e+00,1.623638724968999725e+01,1.540661486351584486e+01,-1.433244949068170015e+00,5.627240691367746628e+00,6.530302753339242372e+00,1.079448532674383543e+01,-2.231756761934926203e+01,6.628668930721335784e+00,1.238625477474772296e+01,7.919789282894579507e+00,-1.195273834015094927e+01,-1.057921198073400681e+00
2.512000000000000099e+01,1.335058932757210570e+01,-5.629054875461033447e+00,1.373405643048086233e+01,6.259122477704643472e+00,1.411504012911236572e+01,3.427334416666266037e+01,-1.006492250801143662e+01,1.506616418149728887e+01,2.480161199705132091e+01,1.063780734288508079e+01,-4.676688280371801731e+00,6.820405493432169841e+00,3.643916805869812947e+01,-2.319482472202565759e+01,2.782724379780774804e+00,2.113236542795896611e+01,3.879131476219242103e+01,9.147672429753004764e+00,2.944313906064438058e+01,5.477440812234036116e+00,-3.940554836363383551e+00,9.820498814359133632e+00,1.363607964627106917e+01,-3.470055997824608163e+00,2.468189943558190080e+01,6.442943793469613212e+00,5.880952792568097998e+00,9.855842554784549847e+00,1.751487385724264811e+01,1.401534606207288647e+01,-2.379936613790150535e+00,6.350335071959865019e+00,7.817143118036372407e+00,9.333782016441334761e+00,-2.151430082294053392e+01,6.434092027187723772e+00,1.479596890970862688e+01,5.945531127037454233e+00,-1.221161517054747847e+01,-1.152379718607043246e+00
2.512999999999999901e+01,1.374715438042665916e+01,-2.849741552411484413e+00,1.447986965024025352e+01,9.551477051097732485e+00,1.610058168919378474e+01,3.194279148726221607e+01,-9.127245419302587592e+00,1.619656750790061395e+01,2.796586355065026197e+01,5.666626547965869953e+00,-5.619571852726990002e+00,5.949926929173686929e+00,3.556220596716321580e+01,-2.294058748542677506e+01,6.474655423068637283e+00,2.451138473497447734e+01,4.037621806957743331e+01,1.172741219131734880e+01,2.597567837239928679e+01,2.007095406251409919e+00,-3.943551568903234106e+00,9.953094753640677084e+00,1.432540634063671270e+01,-7.063673887764312376e-01,2.520659214020769312e+01,8.934675361476575262e+00,5.338514813950556714e+00,1.097721158103025019e+01,1.875164054550992887e+01,1.212140708954393631e+01,-3.209915407470895321e+00,7.051300406959107647e+00,9.127401630846106784e+00,7.526715403478971389e+00,-2.086775696095928367e+01,5.449711252341224110e+00,1.684040369972372986e+01,3.642206037623631154e+00,-1.227123143862959154e+01,-1.571663566759250674e+00
2.514000000000000057e+01,1.404003366826980681e+01,1.227946872526235467e-01,1.501710432146614416e+01,1.282161559875816437e+01,1.831572350662591830e+01,2.883048788719479205e+01,-8.598535818676412035e+00,1.678647820051182293e+01,3.022882050422724731e+01,-2.101029627357116070e-01,-5.567877359351854238e+00,4.686294784334803509e+00,3.496804700095262319e+01,-2.121730853450973342e+01,8.863340478269122968e+00,2.980689317401659366e+01,4.163397057228107201e+01,1.091494789984632519e+01,2.164535665980177370e+01,-1.011425258556459816e+00,-3.334169141514386148e+00,9.967753504252895524e+00,1.525719656897427079e+01,2.205932033160449723e+00,2.555780748000534430e+01,1.054899997386341681e+01,4.563858322222816177e+00,1.197474860839975896e+01,1.988694962469799066e+01,9.744323329753466822e+00,-3.846144002777855508e+00,7.658259051128311512e+00,1.040720818154664151e+01,5.368819130821322005e+00,-2.034794108697377624e+01,3.741788254479190279e+00,1.838069617214835461e+01,1.291390188795543903e+00,-1.198604870281222468e+01,-2.304162606172656780e+00
2.515000000000000213e+01,1.416714064500923698e+01,3.291977099483213376e+00,1.551781649007899411e+01,1.601918157293723155e+01,2.042503748041992040e+01,2.474216685476682898e+01,-8.540757792032268370e+00,1.691219768372844712e+01,3.144869259312466525e+01,-6.279027410332446379e+00,-3.988284393997662214e+00,3.422301276388834967e+00,3.465522359691043874e+01,-1.849280191322986155e+01,9.808797645725423564e+00,3.594509723586030958e+01,4.160576443309325612e+01,6.002769771059614179e+00,1.825199301680939001e+01,-2.678005727720072393e+00,-2.476187400038182496e+00,9.991877307749232884e+00,1.640205686332392787e+01,5.291003246428042317e+00,2.575820017956623431e+01,1.118269098032650888e+01,3.713178570579001025e+00,1.288063267423939884e+01,2.084824728773550362e+01,6.938426831482185975e+00,-4.209987410613089232e+00,8.111306600552023127e+00,1.158453835509277496e+01,2.884943599561139216e+00,-1.984806158363616291e+01,1.388135652902143136e+00,1.936788178882700606e+01,-7.704174006229873584e-01,-1.127430480648246558e+01,-3.256538228082593633e+00
2.516000000000000014e+01,1.407283488963321716e+01,6.652240383556479841e+00,1.617781822661711644e+01,1.906349639422765918e+01,2.196556858607200269e+01,1.958053378777306008e+01,-8.803702665826117268e+00,1.656953539859254576e+01,3.170641960795006042e+01,-1.164639008828845412e+01,-7.331107026871825916e-01,2.959554017696111927e+00,3.450393960019936657e+01,-1.536461387488508024e+01,9.626341876312537238e+00,4.182025470414172474e+01,3.883550265947528146e+01,-1.963989542602345928e+00,1.775451862391844315e+01,-2.755560537451007708e+00,-1.598029870634652294e+00,1.012703434590988572e+01,1.776996678055908063e+01,8.544402969640181311e+00,2.572169791592282095e+01,1.078680276868244370e+01,2.940292801617958585e+00,1.372339432806575488e+01,2.155070492506323632e+01,3.797847331609279564e+00,-4.225190524159249783e+00,8.383515000356743130e+00,1.258060790933331674e+01,1.455255331561193799e-01,-1.918950846423684098e+01,-1.507255886294327052e+00,1.981286596505126241e+01,-2.219389795983448543e+00,-1.016069124680292468e+01,-4.264588823947779161e+00
2.517000000000000171e+01,1.372725851199020219e+01,1.018343500875108631e+01,1.721071887977277015e+01,2.180706687947828826e+01,2.235526651816859456e+01,1.349718565749856225e+01,-9.080076310568653497e+00,1.570949725714255152e+01,3.126084397190592767e+01,-1.551914536865043814e+01,3.744407481401922144e+00,4.271849232801385732e+00,3.427007964616551305e+01,-1.258395236019955554e+01,8.805048292378707231e+00,4.662689333708108563e+01,3.221486829063855595e+01,-1.036221593191325852e+01,2.052085351864805673e+01,-1.112672939463624777e+00,-7.695915179521655158e-01,1.042183571301150380e+01,1.939458890427963311e+01,1.191494956116813597e+01,2.523995526051465887e+01,9.391046193195482061e+00,2.392954306212658366e+00,1.452762626582642724e+01,2.190001099086553538e+01,4.583080574435327570e-01,-3.828431876029661840e+00,8.499996757100509726e+00,1.332526725367551457e+01,-2.725590952260162680e+00,-1.814589681158577150e+01,-4.783141607941972850e+00,1.975578315824658304e+01,-2.815406224378898870e+00,-8.788537459208560776e+00,-5.143970596890262925e+00
2.517999999999999972e+01,1.313164149324665786e+01,1.385432817931308591e+01,1.882116486320349580e+01,2.397647969026422032e+01,2.099534954706210499e+01,7.035808790742153818e+00,-9.045229218488275436e+00,1.432396134649314412e+01,3.045594421982507782e+01,-1.747112904271342870e+01,8.473572897467946063e+00,7.962372344280993275e+00,3.350645714718609014e+01,-1.102761741180775168e+01,7.678160607043492902e+00,5.001470427598226109e+01,2.190355545407489046e+01,-1.666054584474124667e+01,2.454644334146489371e+01,2.544506493857944029e+00,-2.015882876911228028e-01,1.086631949803295605e+01,2.132660352076198507e+01,1.527472611827306892e+01,2.398854771733245883e+01,7.150230681267043309e+00,2.192696178772539639e+00,1.532461531408583610e+01,2.179784345617404639e+01,-2.910780860323139763e+00,-2.989823952126769768e+00,8.547288146131498010e+00,1.376904912580745233e+01,-5.559172106254862911e+00,-1.648984867750719729e+01,-8.191963090380403045e+00,1.925262806322379205e+01,-2.461015714982568880e+00,-7.388251624369604365e+00,-5.756467362197534854e+00
2.519000000000000128e+01,1.230921382317740509e+01,1.762810086928848108e+01,2.114209710085555827e+01,2.509175722366657268e+01,1.750703431291266909e+01,1.130973413340247369e+00,-8.563450732488014694e+00,1.253048129937732647e+01,2.961169296779368310e+01,-1.753239366219920115e+01,1.241203160969494057e+01,1.378934160947490639e+01,3.147828906261989701e+01,-1.148863465691614394e+01,6.199827915567968084e+00,5.202968884032748065e+01,9.355332314976505970e+00,-1.979933122417896740e+01,2.684471814680993873e+01,7.887756820052515216e+00,-3.262772462753447678e-01,1.136216017837793757e+01,2.363950681123738562e+01,1.838466464109563958e+01,2.157828698462970962e+01,4.394009138961255445e+00,2.387796271238753931e+00,1.616284104701408353e+01,2.115036032012113054e+01,-6.128519286520423215e+00,-1.740965713048403973e+00,8.664091978357578938e+00,1.388399698513440583e+01,-8.166181618898164629e+00,-1.405780348617596331e+01,-1.139833760653520756e+01,1.838731312937952467e+01,-1.228867437683114350e+00,-6.206699660802226681e+00,-6.050813766560842133e+00
2.519999999999999929e+01,1.129313601350775009e+01,2.145682005651458013e+01,2.412150976168124217e+01,2.441549921035586479e+01,1.207227601652001781e+01,-3.167655216093470116e+00,-7.813072238745866649e+00,1.056154096591728653e+01,2.895208938048167724e+01,-1.606505256258624215e+01,1.496167461384595043e+01,2.066464132575173451e+01,2.723357922269852338e+01,-1.425710361173045548e+01,3.857208771346374743e+00,5.296615983567500052e+01,-3.257027273439804915e+00,-1.970500118602260642e+01,2.565705223963632520e+01,1.353749171422439801e+01,-1.281239059400799629e+00,1.178151111560081787e+01,2.639898519158142776e+01,2.086074201039330944e+01,1.767796638499730477e+01,1.636782100611634760e+00,2.896769150432702222e+00,1.709849088610764412e+01,1.988060208756524361e+01,-9.034883257455611272e+00,-1.997652311067350528e-01,9.008031555807521684e+00,1.365167903505855662e+01,-1.037412160548556805e+01,-1.081481610981111885e+01,-1.402304578951646441e+01,1.729658210415372466e+01,6.601473075639192611e-01,-5.429029135973392428e+00,-6.053637243462802964e+00
2.521000000000000085e+01,1.012287817001484314e+01,2.525888724924549322e+01,2.736573690090433075e+01,2.107345263397578350e+01,5.707548098200958542e+00,-5.215320756386732093e+00,-7.135651942881778176e+00,8.636194898982676449e+00,2.859102655326442743e+01,-1.353264371627136775e+01,1.616657776690449566e+01,2.711899438324833511e+01,1.992104076495618159e+01,-1.864118492835760321e+01,-3.480495713113769263e-01,5.324479182059908311e+01,-1.328656107039747880e+01,-1.631972337586118371e+01,2.161948376454743581e+01,1.792959609760475104e+01,-2.488021985394030189e+00,1.207377234732104299e+01,2.956887165113420579e+01,2.214432834145508622e+01,1.222114132700873412e+01,-5.018688807979132527e-01,3.506087941492697535e+00,1.815434141449869898e+01,1.794669470194507355e+01,-1.151766284583229805e+01,1.423662593868160409e+00,9.703292816259972753e+00,1.304834022204452282e+01,-1.206169066940436707e+01,-6.891629427943339437e+00,-1.572291002155513695e+01,1.617580484845387545e+01,2.906669242016368671e+00,-5.134907951370878187e+00,-5.824091583780742098e+00
2.521999999999999886e+01,8.851508303278649237e+00,2.889308788981270482e+01,3.002255236104559444e+01,1.451388657406118909e+01,1.661993819095064495e-01,-5.248008098000751076e+00,-6.692172624168971851e+00,6.860172884415753458e+00,2.854957755241137107e+01,-1.030272277869422837e+01,1.652030427168090654e+01,3.185867652241516268e+01,9.361453470820816136e+00,-2.265665707863465173e+01,-7.682796727489874300e+00,5.317351986930237473e+01,-1.762622792445616682e+01,-1.009507543933693796e+01,1.736583654071746352e+01,2.042826113506446362e+01,-3.204840081680662589e+00,1.224601341408711619e+01,3.293035329474579243e+01,2.155171219824147144e+01,5.644977376755470289e+00,-1.499031983983839966e+00,3.994801878813022622e+00,1.927724422401983873e+01,1.536241957164829408e+01,-1.351733436244937536e+01,2.851314570897895528e+00,1.078689615612043085e+01,1.204506852759326918e+01,-1.318027232492671708e+01,-2.571622131728882543e+00,-1.626790279580940535e+01,1.524058134857209090e+01,5.217066445785031092e+00,-5.307489295700139387e+00,-5.408566856096783226e+00
2.523000000000000043e+01,7.558182091902484245e+00,3.216232202239940818e+01,3.089132712725611896e+01,5.200892132332233686e+00,-2.735161338055476676e+00,-4.323147298043734210e+00,-6.352169096780921009e+00,5.257109484893861762e+00,2.878076704830043298e+01,-6.562930028722657738e+00,1.661487083193837577e+01,3.408608112243172172e+01,-3.272231557558933801e+00,-2.308704818386543423e+01,-1.851829333193321503e+01,5.233928353065734740e+01,-1.352891957071661366e+01,-3.391749344353145901e+00,1.535576779380267531e+01,2.140383329671161761e+01,-3.339893088632230445e+00,1.231559606723836708e+01,3.611836484112323120e+01,1.850738959621191526e+01,-1.021172396522839421e+00,-1.226758114601836702e+00,4.339236305683169981e+00,2.035545684437944658e+01,1.219944313116987011e+01,-1.500846187048271574e+01,3.789879370845061324e+00,1.217833301207216046e+01,1.063429729689921110e+01,-1.375606556432429528e+01,1.772677228512140601e+00,-1.557718209432293577e+01,1.465751906486899259e+01,7.354986651525280195e+00,-5.874338971472694126e+00,-4.821017304361721045e+00
2.524000000000000199e+01,6.356747076723589629e+00,3.487235036089726492e+01,2.888955419249627354e+01,-5.095552655158218869e+00,-2.103447592917185194e+00,-3.470632810904517473e+00,-5.931967450967691846e+00,3.830235738023593406e+00,2.920154647912421808e+01,-2.345761012128281031e+00,1.685645968942697337e+01,3.355583166196453959e+01,-1.520802778224248719e+01,-1.661817170014386491e+01,-2.998765580954568577e+01,4.931152942799128169e+01,-1.007414548567027168e+00,8.863996475602231584e-02,1.544655308254276882e+01,2.151364247095430571e+01,-3.309771386608570509e+00,1.230097075957396413e+01,3.875094008843140614e+01,1.290530870931797303e+01,-6.412961660370132932e+00,-1.644008985794744859e-01,4.759983266283764891e+00,2.129013096650194470e+01,8.553026674299324839e+00,-1.596824152732581759e+01,3.994509771963220324e+00,1.369143633895279066e+01,8.872678130310738709e+00,-1.387299073448104814e+01,5.768737731741236274e+00,-1.370746278844744381e+01,1.449004782028717742e+01,9.140563360395772108e+00,-6.743233559522284537e+00,-4.050162780147049446e+00
